type,phone,F1_25,F2_25,F3_25,B1_25,B2_25,B3_25,F1_75,F2_75,F3_75,B1_75,B2_75,B3_75
matrix,i,-3.90877457172876E-05,8.2501063053314E-05,-5.95889271268215E-06,-0.0021011364845336,-0.00323896533442319,-0.00587822903344895,-1.61826644407938E-05,-5.53934423303642E-05,-2.93046401478002E-06,0.00607067802715717,-0.00530209267150887,-0.000113410461837438
matrix,i,8.20312651987118E-06,-5.95889271268212E-06,1.44757249096889E-05,-0.0025113090683719,0.00245196975220152,-0.000706132097275321,-9.44162193238135E-06,4.70200601370439E-06,-1.33132554410486E-05,-0.00131248136696848,-0.00144969743867804,4.17996537932486E-05
matrix,i,-0.0050155097808944,-0.00210113648453362,-0.0025113090683719,10.1645987831036,-1.73956177389457,1.18583911556657,0.0205960198268028,-0.00104111792134539,0.000380009182752396,-4.1999827594024,-0.673368458298149,-0.294135591037338
matrix,i,0.00961258912186681,-0.00323896533442309,0.00245196975220153,-1.73956177389458,14.5149450497449,-1.71924974342565,-0.0158180026906159,0.00151549601264643,-0.000516462193194483,-0.164732496085817,-6.14246402951964,0.479648271095694
matrix,i,0.0170898057228403,-0.00587822903344898,-0.000706132097275324,1.18583911556657,-1.71924974342565,14.127796937496,0.00304503938126025,0.00443241440148076,-0.0027367500676259,0.371823441272679,1.76539270353816,-5.55166941761744
matrix,i,-0.000408013727079502,-1.61826644407939E-05,-9.44162193238103E-06,0.0205960198268028,-0.0158180026906158,0.0030450393812603,0.000551005193905187,-8.15692582953338E-06,4.11944325721738E-06,-0.00835881059307364,0.0210659261422912,-0.00724354293558907
matrix,i,7.81874799604177E-06,-5.53934423303642E-05,4.70200601370439E-06,-0.0010411179213454,0.00151549601264638,0.00443241440148075,-8.15692582953354E-06,5.61806021016523E-05,-5.92385583046209E-06,-0.000597810766173653,0.00143927271278895,1.74483514446818E-05
matrix,i,5.87902062609606E-07,-2.93046401478002E-06,-1.33132554410486E-05,0.0003800091827524,-0.000516462193194478,-0.0027367500676259,4.1194432572178E-06,-5.92385583046209E-06,2.37172326655531E-05,-0.00133818177654289,0.00295977048438474,0.00122320625600931
matrix,i,-0.00887578742536354,0.00607067802715718,-0.00131248136696848,-4.19998275940239,-0.164732496085822,0.371823441272682,-0.00835881059307361,-0.000597810766173661,-0.00133818177654289,12.4898791351892,-1.48240300979122,0.774242098075454
matrix,i,-0.0134240058121697,-0.00530209267150886,-0.00144969743867803,-0.67336845829815,-6.14246402951964,1.76539270353817,0.0210659261422912,0.00143927271278894,0.00295977048438472,-1.48240300979122,12.3306009672069,-2.10586760997285
matrix,i,0.00525431280301148,-0.000113410461837433,4.17996537932378E-05,-0.294135591037338,0.479648271095696,-5.55166941761744,-0.00724354293558905,1.74483514446786E-05,0.00122320625600932,0.774242098075456,-2.10586760997285,15.4096813060767
matrix,ɨ,0.000557604910453981,1.37473624842045E-05,-6.3274741647182E-07,-0.0056480847863869,-0.00235018533015058,-0.00275357825788415,-0.000312553924827603,-1.67416692946188E-05,-7.06861944608274E-06,-0.00481653726040059,0.00162972726908483,0.0113189452452282
matrix,ɨ,1.37473624842044E-05,0.000117014385548321,-7.57472939906896E-06,0.0031021578309808,0.00602598845402136,-0.00194705244743357,-2.6226477563622E-05,-0.000101968782610955,1.1745247505787E-05,-0.000656013055990692,-0.00469181656129108,0.00196434826010275
matrix,ɨ,-6.32747416471714E-07,-7.57472939906907E-06,4.90091474063753E-05,-0.00227037776610089,0.00258787310054805,-0.00664607359065891,7.22124518650529E-06,7.71508108411257E-06,-4.77516853743666E-05,0.00292159681392936,-0.00345996976211571,0.00616582835666627
matrix,ɨ,-0.00564808478638692,0.00310215783098033,-0.0022703777661009,9.12788265494777,-0.29377786493302,-1.61855920394948,0.0013736601658012,-0.00143462753841206,0.00513495888638664,-1.94479010344594,-0.0938150784244581,-0.892845218884335
matrix,ɨ,-0.00235018533015044,0.00602598845402122,0.00258787310054804,-0.29377786493302,12.4325382619449,-2.95382958614804,0.0042369368900973,5.72659979613159E-06,-0.00633415791427048,0.388952712405355,-4.89822289165124,2.2725292843822
matrix,ɨ,-0.00275357825788448,-0.00194705244743303,-0.00664607359065889,-1.61855920394948,-2.95382958614804,12.5847705272777,0.00228653111198567,-0.00206872891353153,0.00557605769727789,-0.737015376032548,3.30924984357152,-5.24402720979893
matrix,ɨ,-0.000312553924827602,-2.62264775636224E-05,7.22124518650527E-06,0.00137366016580045,0.00423693689009715,0.0022865311119861,0.000553737458273882,-1.82946848528887E-05,-2.57387871508508E-05,0.00143334677333765,-0.0104618226756631,0.00753652552325831
matrix,ɨ,-1.67416692946185E-05,-0.000101968782610955,7.7150810841126E-06,-0.00143462753841253,5.72659979630091E-06,-0.00206872891353121,-1.82946848528887E-05,0.000139295466354339,-2.13574390632664E-05,0.000546166753071859,-0.000477069469145234,-2.56463478683361E-05
matrix,ɨ,-7.06861944608296E-06,1.17452475057869E-05,-4.77516853743666E-05,0.00513495888638666,-0.00633415791427053,0.00557605769727788,-2.57387871508507E-05,-2.13574390632661E-05,6.54569312843581E-05,-0.00265316580873869,0.00187367631768848,-0.00692578613865642
matrix,ɨ,-0.00481653726040053,-0.000656013055990591,0.00292159681392936,-1.94479010344593,0.388952712405359,-0.737015376032552,0.00143334677333758,0.000546166753071771,-0.00265316580873869,7.47986765155341,-2.24547568370105,-0.570862801614593
matrix,ɨ,0.00162972726908465,-0.004691816561291,-0.0034599697621157,-0.0938150784244565,-4.89822289165123,3.30924984357152,-0.0104618226756631,-0.000477069469145133,0.00187367631768847,-2.24547568370105,15.9642461527108,-7.64457865414725
matrix,ɨ,0.0113189452452284,0.00196434826010265,0.00616582835666626,-0.892845218884347,2.2725292843822,-5.24402720979892,0.00753652552325827,-2.56463478683922E-05,-0.00692578613865641,-0.570862801614592,-7.64457865414725,14.6060543577078
matrix,o,0.000452585460751257,-2.69164218943547E-05,-2.51853709307867E-05,-0.0153472403173331,-0.0117465660341191,0.0098760807822421,-0.000233767708564204,-1.14352221690151E-05,1.28370924068992E-05,0.0126649638265891,0.0172321092524336,0.0385638478955349
matrix,o,-2.69164218943547E-05,2.3087390257628E-05,-5.06312183218466E-06,0.00360043204917084,-0.000182689310266463,0.00112376719536601,2.17741022869561E-05,-5.22324202965747E-06,-2.90970169870381E-06,-0.00275332234627771,0.00113581874277981,0.001370964672452
matrix,o,-2.51853709307866E-05,-5.06312183218468E-06,1.91503225398918E-05,0.00202814251649817,0.00194225918511048,-0.00508497305627297,5.96914400167429E-06,-1.32640240856311E-06,-9.75239040539041E-06,-0.00234222993216247,-0.000226661473103638,-0.0024572639170604
matrix,o,-0.015347240317333,0.00360043204917081,0.00202814251649816,19.2130507115291,1.57546099875773,-0.57567045309769,0.000418996819901353,-0.00482952497149592,0.000424328586978651,-3.11147307241332,-0.816981992417935,0.836177541603426
matrix,o,-0.0117465660341192,-0.000182689310266461,0.00194225918511049,1.57546099875774,13.4660148513109,-8.05010310289625,0.00570014453567113,-0.0025734789312354,-0.00545971219028533,-3.22644813613022,-4.46769703580687,5.2397823961032
matrix,o,0.00987608078224208,0.00112376719536604,-0.00508497305627297,-0.575670453097681,-8.05010310289625,23.5017877972965,-0.00214441661074751,0.00041330741226506,0.00388899600177974,1.53094921713406,3.87338018553914,-11.8676967663335
matrix,o,-0.000233767708564204,2.17741022869561E-05,5.96914400167433E-06,0.000418996819901544,0.00570014453567116,-0.00214441661074768,0.000337990477064274,1.74203090460879E-05,-2.51957241967589E-05,-0.00378005294197631,-0.0194796227228578,-0.0232783327711556
matrix,o,-1.14352221690151E-05,-5.22324202965746E-06,-1.32640240856311E-06,-0.00482952497149591,-0.0025734789312354,0.000413307412265052,1.74203090460879E-05,1.6386481195756E-05,-3.06968619058681E-06,0.00534356406809091,-0.000926440979602016,-0.00936298852019753
matrix,o,1.28370924068993E-05,-2.90970169870382E-06,-9.75239040539042E-06,0.000424328586978625,-0.00545971219028535,0.00388899600177977,-2.51957241967589E-05,-3.0696861905868E-06,1.86024650510543E-05,0.00112124523151478,0.00189193192412645,-0.00340718790432719
matrix,o,0.0126649638265891,-0.00275332234627771,-0.00234222993216247,-3.11147307241332,-3.22644813613022,1.53094921713406,-0.0037800529419763,0.00534356406809091,0.00112124523151477,13.2570175708799,5.49567399723039,-0.00389643735214256
matrix,o,0.0172321092524336,0.00113581874277982,-0.000226661473103637,-0.816981992417926,-4.46769703580687,3.87338018553914,-0.0194796227228578,-0.000926440979602018,0.00189193192412645,5.49567399723038,20.3689990460299,-5.95731408724933
matrix,o,0.0385638478955348,0.00137096467245199,-0.00245726391706039,0.836177541603398,5.2397823961032,-11.8676967663335,-0.0232783327711557,-0.00936298852019752,-0.00340718790432718,-0.00389643735213206,-5.95731408724933,45.199988603189
matrix,ɯ,0.000763808381590967,0.0000130795554047,-2.81071639471684E-05,-0.00341505894123256,-0.0102991269463836,0.0127698880469259,-0.0002350126039672,1.17876784808625E-06,1.62545253148616E-06,0.0074409354698254,-0.00565827860093061,-0.00820667925801524
matrix,ɯ,0.0000130795554047,4.95889527790309E-05,-5.85407935515038E-06,0.00330818618180783,-0.00705241449877579,-0.0101586873828743,1.34256292152958E-05,-2.81146785000598E-05,3.33522773380289E-06,-0.00340519799640766,0.00978385302297676,0.00843454253122019
matrix,ɯ,-2.81071639471683E-05,-5.85407935515036E-06,2.34719125067879E-05,0.000525347466499319,0.00635070915557823,-0.00363751624394151,-1.31846159536242E-05,2.26485597524994E-06,-1.61993739322568E-05,-0.000494120164950866,-0.00530286552092647,0.00523821851783969
matrix,ɯ,-0.00341505894123254,0.00330818618180782,0.000525347466499257,9.70486446414142,-0.460095153471638,-3.04460991131091,6.75471901770422E-05,0.000522345795210728,-7.71324925854961E-05,-0.910899741105132,-0.762174280820331,0.336582194930737
matrix,ɯ,-0.0102991269463836,-0.00705241449877577,0.00635070915557823,-0.460095153471622,14.7212490898458,-2.29945579123896,-0.00348351852230396,-0.00304343040170378,-0.00444814337247219,-0.265741686064978,-6.66699264139184,2.34645276840118
matrix,ɯ,0.0127698880469258,-0.0101586873828743,-0.00363751624394149,-3.04460991131093,-2.29945579123893,18.7148657574131,-0.000654507177553066,0.00882652447264341,-0.00178349881946908,-0.0302423610450338,0.152621598154592,-10.0766662709941
matrix,ɯ,-0.000235012603967199,1.34256292152954E-05,-1.31846159536242E-05,6.75471901758209E-05,-0.00348351852230393,-0.000654507177552678,0.000465003417233341,-9.66970346976342E-06,-7.26757408358796E-06,-0.0217291795981013,0.00345068559126148,0.0115737254605515
matrix,ɯ,1.17876784808623E-06,-2.81146785000598E-05,2.26485597524994E-06,0.000522345795210727,-0.00304343040170377,0.00882652447264345,-9.66970346976341E-06,5.83506795197961E-05,-9.73804372131671E-06,0.00246767519534028,-0.0100881745463134,-0.0181960898601672
matrix,ɯ,1.62545253148597E-06,3.33522773380289E-06,-1.61993739322568E-05,-7.71324925854661E-05,-0.00444814337247219,-0.00178349881946909,-7.26757408358797E-06,-9.73804372131669E-06,2.42618015350004E-05,0.001377629862711,0.00291755106623082,-0.00226166942926026
matrix,ɯ,0.00744093546982543,-0.00340519799640768,-0.000494120164950867,-0.910899741105148,-0.265741686064978,-0.0302423610450201,-0.0217291795981013,0.00246767519534029,0.001377629862711,10.5874071649679,-0.403642303639648,-4.38067148190207
matrix,ɯ,-0.00565827860093061,0.00978385302297675,-0.00530286552092647,-0.76217428082035,-6.66699264139185,0.152621598154604,0.0034506855912615,-0.0100881745463134,0.00291755106623082,-0.40364230363965,21.6008882422118,-1.14902392426165
matrix,ɯ,-0.00820667925801524,0.0084345425312202,0.00523821851783969,0.336582194930742,2.34645276840117,-10.0766662709942,0.0115737254605515,-0.0181960898601672,-0.00226166942926024,-4.38067148190206,-1.14902392426165,27.2421021543649
matrix,á,0.000249511081974445,-3.26889544500186E-05,3.77858877332739E-06,-0.0110581970680037,0.0029071136567807,-0.000810497797686188,-0.000153378957692454,2.68778207141796E-05,-9.75765782163333E-06,0.0116393966023846,0.00542659464086432,-0.00508632220632109
matrix,á,-3.26889544500187E-05,5.35202816651988E-05,-4.23281491791446E-06,0.00811253974254189,-0.00555352906570565,-0.00424323605101417,-3.5463725882497E-07,-3.39795635688468E-05,6.07242098583093E-06,-0.000766993062536276,0.00691883362121452,0.000681250877124005
matrix,á,3.77858877332715E-06,-4.23281491791453E-06,1.66802499793782E-05,-1.88602915351815E-05,0.00257287872346976,-0.00410746106934414,-1.68360653980101E-06,2.30132952402247E-06,-1.69318970643289E-05,0.000402116712752531,-0.00143781073695432,0.00293293865251176
matrix,á,-0.0110581970680034,0.00811253974254183,-1.88602915352167E-05,19.3527731832999,-2.54460489196117,-0.820716288445595,-0.00662597593268728,-0.00314385801161382,8.32299925036393E-05,-3.69726839507056,2.84732674704316,-1.19603997622905
matrix,á,0.00290711365678083,-0.00555352906570572,0.00257287872346983,-2.54460489196117,13.4200907348353,-2.0897019184702,0.0105635429591175,0.00136472245428306,-0.00370236970016773,0.132808907798969,-6.90627365587183,2.73069647069267
matrix,á,-0.000810497797685799,-0.00424323605101396,-0.0041074610693443,-0.820716288445648,-2.08970191847024,15.3556006785837,0.0018349441704961,0.00318765194354909,0.00326558634799765,-1.95464949105471,0.622491156806107,-8.06457588207061
matrix,á,-0.000153378957692454,-3.5463725882544E-07,-1.68360653980115E-06,-0.006625975932687,0.0105635429591177,0.00183494417049688,0.000266883567624463,-4.49437784701079E-05,-1.33755804140601E-06,-0.019082352618788,0.000649020032992201,0.00102815269353117
matrix,á,2.68778207141801E-05,-3.39795635688466E-05,2.30132952402253E-06,-0.00314385801161449,0.00136472245428264,0.0031876519435484,-4.49437784701081E-05,7.13012503637788E-05,-6.62305907860892E-06,0.00899964724691523,-0.0106721673310498,-0.00677770139299031
matrix,á,-9.75765782163321E-06,6.07242098583087E-06,-1.6931897064329E-05,8.32299925036425E-05,-0.00370236970016781,0.003265586347998,-1.33755804140612E-06,-6.62305907860886E-06,2.31875776219721E-05,-0.000853478083938756,0.00181664599117193,-0.00431940832737616
matrix,á,0.0116393966023845,-0.000766993062536093,0.000402116712752567,-3.69726839507052,0.132808907798994,-1.95464949105475,-0.0190823526187879,0.0089996472469151,-0.000853478083938781,14.7694735160701,-2.54389948362225,-0.95789467602749
matrix,á,0.00542659464086425,0.00691883362121456,-0.00143781073695436,2.84732674704329,-6.90627365587182,0.622491156806169,0.000649020032992204,-0.0106721673310501,0.00181664599117189,-2.54389948362225,18.5768590806603,-6.0752662986057
matrix,á,-0.00508632220632135,0.000681250877124075,0.00293293865251186,-1.19603997622897,2.73069647069272,-8.06457588207045,0.00102815269353157,-0.00677770139299041,-0.0043194083273759,-0.957894676027634,-6.07526629860569,22.6354245886137
matrix,aá,0.000249511081974445,-3.26889544500186E-05,3.77858877332739E-06,-0.0110581970680037,0.0029071136567807,-0.000810497797686188,-0.000153378957692454,2.68778207141796E-05,-9.75765782163333E-06,0.0116393966023846,0.00542659464086432,-0.00508632220632109
matrix,aá,-3.26889544500187E-05,5.35202816651988E-05,-4.23281491791446E-06,0.00811253974254189,-0.00555352906570565,-0.00424323605101417,-3.5463725882497E-07,-3.39795635688468E-05,6.07242098583093E-06,-0.000766993062536276,0.00691883362121452,0.000681250877124005
matrix,aá,3.77858877332715E-06,-4.23281491791453E-06,1.66802499793782E-05,-1.88602915351815E-05,0.00257287872346976,-0.00410746106934414,-1.68360653980101E-06,2.30132952402247E-06,-1.69318970643289E-05,0.000402116712752531,-0.00143781073695432,0.00293293865251176
matrix,aá,-0.0110581970680034,0.00811253974254183,-1.88602915352167E-05,19.3527731832999,-2.54460489196117,-0.820716288445595,-0.00662597593268728,-0.00314385801161382,8.32299925036393E-05,-3.69726839507056,2.84732674704316,-1.19603997622905
matrix,aá,0.00290711365678083,-0.00555352906570572,0.00257287872346983,-2.54460489196117,13.4200907348353,-2.0897019184702,0.0105635429591175,0.00136472245428306,-0.00370236970016773,0.132808907798969,-6.90627365587183,2.73069647069267
matrix,aá,-0.000810497797685799,-0.00424323605101396,-0.0041074610693443,-0.820716288445648,-2.08970191847024,15.3556006785837,0.0018349441704961,0.00318765194354909,0.00326558634799765,-1.95464949105471,0.622491156806107,-8.06457588207061
matrix,aá,-0.000153378957692454,-3.5463725882544E-07,-1.68360653980115E-06,-0.006625975932687,0.0105635429591177,0.00183494417049688,0.000266883567624463,-4.49437784701079E-05,-1.33755804140601E-06,-0.019082352618788,0.000649020032992201,0.00102815269353117
matrix,aá,2.68778207141801E-05,-3.39795635688466E-05,2.30132952402253E-06,-0.00314385801161449,0.00136472245428264,0.0031876519435484,-4.49437784701081E-05,7.13012503637788E-05,-6.62305907860892E-06,0.00899964724691523,-0.0106721673310498,-0.00677770139299031
matrix,aá,-9.75765782163321E-06,6.07242098583087E-06,-1.6931897064329E-05,8.32299925036425E-05,-0.00370236970016781,0.003265586347998,-1.33755804140612E-06,-6.62305907860886E-06,2.31875776219721E-05,-0.000853478083938756,0.00181664599117193,-0.00431940832737616
matrix,aá,0.0116393966023845,-0.000766993062536093,0.000402116712752567,-3.69726839507052,0.132808907798994,-1.95464949105475,-0.0190823526187879,0.0089996472469151,-0.000853478083938781,14.7694735160701,-2.54389948362225,-0.95789467602749
matrix,aá,0.00542659464086425,0.00691883362121456,-0.00143781073695436,2.84732674704329,-6.90627365587182,0.622491156806169,0.000649020032992204,-0.0106721673310501,0.00181664599117189,-2.54389948362225,18.5768590806603,-6.0752662986057
matrix,aá,-0.00508632220632135,0.000681250877124075,0.00293293865251186,-1.19603997622897,2.73069647069272,-8.06457588207045,0.00102815269353157,-0.00677770139299041,-0.0043194083273759,-0.957894676027634,-6.07526629860569,22.6354245886137
matrix,áá,0.000249511081974445,-3.26889544500186E-05,3.77858877332739E-06,-0.0110581970680037,0.0029071136567807,-0.000810497797686188,-0.000153378957692454,2.68778207141796E-05,-9.75765782163333E-06,0.0116393966023846,0.00542659464086432,-0.00508632220632109
matrix,áá,-3.26889544500187E-05,5.35202816651988E-05,-4.23281491791446E-06,0.00811253974254189,-0.00555352906570565,-0.00424323605101417,-3.5463725882497E-07,-3.39795635688468E-05,6.07242098583093E-06,-0.000766993062536276,0.00691883362121452,0.000681250877124005
matrix,áá,3.77858877332715E-06,-4.23281491791453E-06,1.66802499793782E-05,-1.88602915351815E-05,0.00257287872346976,-0.00410746106934414,-1.68360653980101E-06,2.30132952402247E-06,-1.69318970643289E-05,0.000402116712752531,-0.00143781073695432,0.00293293865251176
